1;[136, 504, 330, 599];car;3
2;[410, 608, 652, 713];car;3
3;[588, 641, 808, 719];car;3
4;[1041, 394, 1203, 464];car;3
5;[1241, 391, 1279, 455];car;3
6;[71, 396, 163, 461];motorbike;3
1;[136, 504, 330, 599];car;4
2;[410, 608, 652, 713];car;4
3;[587, 641, 807, 719];car;4
4;[1035, 393, 1194, 462];car;4
5;[1241, 391, 1279, 455];car;4
6;[70, 395, 164, 461];motorbike;4
1;[135, 504, 330, 599];car;5
2;[410, 608, 652, 713];car;5
3;[587, 641, 807, 719];car;5
4;[1030, 392, 1187, 461];car;5
5;[1242, 391, 1280, 455];car;5
6;[70, 395, 164, 461];motorbike;5
1;[135, 504, 330, 599];car;6
2;[409, 608, 653, 713];car;6
3;[587, 641, 807, 719];car;6
4;[1025, 391, 1180, 459];car;6
5;[1241, 391, 1279, 455];car;6
6;[71, 396, 163, 461];motorbike;6
1;[135, 504, 330, 599];car;7
2;[410, 608, 652, 713];car;7
3;[588, 641, 807, 719];car;7
4;[1022, 391, 1170, 455];car;7
5;[1241, 390, 1280, 455];car;7
6;[72, 397, 162, 461];motorbike;7
1;[135, 504, 330, 599];car;8
2;[410, 608, 652, 713];car;8
3;[588, 641, 807, 719];car;8
4;[1018, 390, 1159, 451];car;8
5;[1241, 390, 1279, 455];car;8
6;[71, 396, 163, 461];motorbike;8
7;[898, 328, 976, 395];car;8
1;[135, 504, 330, 599];car;9
2;[410, 608, 652, 713];car;9
3;[588, 641, 807, 719];car;9
4;[1012, 389, 1155, 451];car;9
5;[1241, 390, 1279, 455];car;9
6;[71, 396, 163, 461];motorbike;9
7;[898, 328, 976, 395];car;9
1;[135, 504, 329, 599];car;10
2;[409, 608, 652, 713];car;10
3;[588, 641, 807, 719];car;10
4;[1003, 388, 1149, 451];car;10
5;[1241, 390, 1280, 455];car;10
6;[70, 394, 165, 461];motorbike;10
7;[898, 328, 976, 395];car;10
1;[135, 504, 330, 599];car;11
2;[408, 608, 652, 713];car;11
3;[588, 641, 807, 719];car;11
4;[996, 387, 1141, 449];car;11
5;[1241, 390, 1279, 454];car;11
6;[71, 395, 163, 461];motorbike;11
1;[135, 504, 330, 599];car;12
2;[409, 608, 653, 714];car;12
3;[588, 641, 807, 719];car;12
4;[989, 386, 1136, 449];car;12
5;[1241, 390, 1279, 455];car;12
6;[70, 394, 164, 461];motorbike;12
1;[136, 504, 330, 599];car;13
2;[410, 608, 652, 713];car;13
3;[588, 641, 807, 719];car;13
4;[981, 385, 1131, 450];car;13
5;[1235, 390, 1274, 454];car;13
6;[71, 394, 166, 461];motorbike;13
1;[136, 504, 330, 599];car;14
2;[410, 608, 652, 713];car;14
3;[588, 641, 807, 719];car;14
4;[973, 384, 1124, 449];car;14
5;[1232, 390, 1273, 454];car;14
6;[71, 393, 166, 462];motorbike;14
1;[135, 504, 330, 599];car;15
2;[410, 608, 652, 713];car;15
3;[588, 641, 808, 719];car;15
4;[964, 380, 1119, 448];car;15
5;[1231, 391, 1272, 453];car;15
6;[71, 392, 167, 462];motorbike;15
1;[135, 504, 330, 599];car;16
2;[410, 608, 652, 713];car;16
3;[588, 641, 808, 719];car;16
4;[957, 379, 1113, 447];car;16
5;[1230, 391, 1273, 453];car;16
6;[72, 392, 167, 462];motorbike;16
1;[135, 504, 330, 599];car;17
2;[411, 608, 652, 712];car;17
3;[588, 640, 808, 719];car;17
4;[951, 377, 1105, 446];car;17
5;[1229, 391, 1273, 453];car;17
6;[72, 393, 166, 462];motorbike;17
1;[135, 504, 330, 599];car;18
2;[411, 608, 652, 712];car;18
3;[588, 640, 808, 719];car;18
4;[946, 376, 1097, 444];car;18
5;[1229, 392, 1274, 453];car;18
6;[73, 394, 164, 461];motorbike;18
1;[135, 504, 330, 599];car;19
2;[410, 608, 652, 712];car;19
3;[588, 640, 808, 719];car;19
4;[939, 376, 1089, 443];car;19
5;[1228, 392, 1274, 453];car;19
6;[73, 395, 162, 461];motorbike;19
1;[135, 504, 330, 599];car;20
2;[410, 608, 652, 712];car;20
3;[588, 640, 808, 719];car;20
4;[934, 375, 1081, 442];car;20
5;[1234, 392, 1280, 454];car;20
6;[73, 395, 163, 461];motorbike;20
1;[135, 504, 330, 599];car;21
2;[410, 608, 652, 712];car;21
3;[588, 640, 807, 719];car;21
4;[929, 375, 1072, 440];car;21
5;[1236, 392, 1281, 454];car;21
6;[73, 395, 163, 460];motorbike;21
1;[135, 504, 330, 599];car;22
2;[410, 608, 652, 712];car;22
3;[588, 640, 808, 719];car;22
4;[922, 374, 1065, 439];car;22
