1;[462, 119, 589, 276];motorbike;3
2;[485, 79, 579, 226];person;3
1;[451, 123, 578, 280];motorbike;4
2;[472, 73, 571, 228];person;4
1;[438, 121, 570, 285];motorbike;5
2;[461, 70, 565, 232];person;5
1;[434, 118, 570, 290];motorbike;6
2;[457, 65, 567, 240];person;6
1;[435, 123, 569, 295];motorbike;7
2;[456, 64, 567, 241];person;7
1;[434, 124, 571, 301];motorbike;8
2;[458, 63, 569, 241];person;8
1;[440, 132, 570, 301];motorbike;9
2;[464, 65, 572, 241];person;9
1;[451, 143, 575, 305];motorbike;10
2;[462, 68, 582, 264];person;10
1;[461, 148, 586, 313];motorbike;11
2;[470, 74, 591, 274];person;11
1;[474, 149, 601, 319];motorbike;12
2;[484, 75, 608, 284];person;12
1;[488, 159, 612, 325];motorbike;13
2;[500, 82, 618, 282];person;13
1;[502, 169, 623, 331];motorbike;14
2;[515, 90, 626, 279];person;14
1;[507, 166, 637, 340];motorbike;15
2;[522, 96, 639, 298];person;15
1;[515, 174, 644, 349];motorbike;16
2;[525, 102, 645, 309];person;16
1;[518, 177, 646, 353];motorbike;17
2;[528, 109, 645, 311];person;17
1;[519, 181, 646, 355];motorbike;18
2;[531, 115, 643, 307];person;18
1;[518, 186, 642, 357];motorbike;19
2;[526, 120, 646, 327];person;19
1;[513, 192, 637, 364];motorbike;20
2;[524, 123, 644, 335];person;20
1;[508, 198, 630, 367];motorbike;21
2;[518, 129, 636, 338];person;21
1;[503, 200, 626, 370];motorbike;22
2;[513, 133, 629, 338];person;22
1;[497, 200, 623, 375];motorbike;23
2;[509, 137, 623, 339];person;23
1;[492, 202, 619, 377];motorbike;24
2;[505, 141, 616, 337];person;24
1;[488, 203, 616, 382];motorbike;25
2;[501, 146, 611, 339];person;25
1;[485, 204, 615, 386];motorbike;26
2;[500, 150, 608, 341];person;26
1;[482, 204, 616, 394];motorbike;27
2;[497, 155, 607, 350];person;27
1;[479, 207, 614, 400];motorbike;28
2;[497, 157, 610, 358];person;28
1;[480, 211, 614, 402];motorbike;29
2;[496, 160, 612, 365];person;29
1;[484, 216, 615, 403];motorbike;30
2;[497, 162, 613, 367];person;30
1;[486, 219, 618, 408];motorbike;31
2;[502, 162, 617, 364];person;31
1;[487, 223, 621, 413];motorbike;32
2;[505, 162, 620, 364];person;32
1;[488, 226, 622, 417];motorbike;33
2;[506, 162, 622, 367];person;33
1;[492, 228, 625, 418];motorbike;34
2;[509, 164, 624, 366];person;34
1;[495, 230, 627, 418];motorbike;35
2;[514, 168, 628, 370];person;35
1;[498, 231, 632, 422];motorbike;36
2;[516, 169, 632, 373];person;36
1;[503, 232, 638, 425];motorbike;37
2;[519, 170, 636, 373];person;37
1;[508, 232, 644, 426];motorbike;38
2;[524, 170, 640, 371];person;38
1;[512, 230, 651, 428];motorbike;39
2;[533, 168, 650, 370];person;39
