1;[588, 642, 808, 719];car;3
2;[136, 505, 330, 599];car;3
3;[411, 607, 652, 713];car;3
4;[534, 392, 673, 470];car;3
5;[1220, 392, 1283, 453];car;3
6;[72, 396, 162, 463];motorbike;3
8;[900, 328, 973, 394];car;3
1;[588, 642, 808, 719];car;4
2;[135, 507, 331, 601];car;4
3;[412, 608, 651, 712];car;4
4;[542, 394, 680, 471];car;4
5;[1220, 390, 1285, 454];car;4
6;[72, 395, 162, 463];motorbike;4
8;[900, 328, 973, 394];car;4
1;[588, 642, 808, 719];car;5
2;[136, 508, 330, 601];car;5
3;[413, 608, 650, 712];car;5
4;[548, 395, 688, 473];car;5
5;[1220, 390, 1285, 454];car;5
6;[73, 396, 163, 463];motorbike;5
8;[902, 329, 973, 394];car;5
1;[588, 642, 808, 719];car;6
2;[136, 508, 330, 601];car;6
3;[413, 609, 650, 712];car;6
4;[555, 396, 697, 475];car;6
5;[1221, 390, 1285, 454];car;6
6;[73, 396, 162, 462];motorbike;6
8;[902, 329, 974, 394];car;6
1;[588, 642, 808, 719];car;7
2;[136, 506, 330, 599];car;7
3;[413, 609, 650, 712];car;7
4;[563, 398, 704, 477];car;7
5;[1221, 390, 1284, 454];car;7
6;[73, 396, 163, 463];motorbike;7
8;[902, 329, 974, 394];car;7
1;[587, 642, 807, 719];car;8
2;[135, 505, 330, 599];car;8
3;[413, 609, 650, 712];car;8
4;[571, 399, 712, 478];car;8
5;[1221, 390, 1284, 454];car;8
6;[72, 395, 163, 462];motorbike;8
8;[903, 329, 974, 394];car;8
1;[588, 642, 807, 719];car;9
2;[135, 504, 330, 598];car;9
3;[412, 609, 651, 712];car;9
4;[579, 401, 719, 479];car;9
5;[1221, 391, 1282, 453];car;9
6;[73, 395, 163, 462];motorbike;9
8;[903, 330, 973, 394];car;9
1;[587, 642, 807, 719];car;10
2;[134, 504, 330, 598];car;10
3;[412, 609, 651, 712];car;10
4;[587, 403, 724, 479];car;10
5;[1221, 391, 1282, 453];car;10
6;[72, 395, 162, 462];motorbike;10
8;[903, 330, 973, 394];car;10
1;[588, 642, 808, 719];car;11
2;[135, 504, 330, 598];car;11
3;[412, 609, 651, 712];car;11
4;[593, 405, 733, 482];car;11
5;[1222, 391, 1281, 453];car;11
6;[72, 395, 162, 462];motorbike;11
8;[903, 331, 973, 394];car;11
1;[588, 642, 807, 719];car;12
2;[135, 504, 330, 598];car;12
3;[412, 609, 650, 712];car;12
4;[600, 407, 742, 484];car;12
5;[1221, 391, 1281, 452];car;12
6;[72, 396, 162, 462];motorbike;12
8;[903, 330, 973, 394];car;12
1;[588, 642, 807, 719];car;13
2;[135, 504, 330, 598];car;13
3;[412, 609, 650, 712];car;13
4;[608, 408, 750, 486];car;13
5;[1222, 391, 1281, 452];car;13
6;[73, 396, 163, 462];motorbike;13
8;[903, 330, 972, 393];car;13
1;[588, 642, 807, 719];car;14
2;[135, 504, 330, 598];car;14
3;[412, 609, 651, 712];car;14
4;[615, 410, 757, 487];car;14
5;[1222, 391, 1281, 452];car;14
6;[72, 396, 162, 462];motorbike;14
8;[904, 330, 972, 393];car;14
1;[588, 642, 807, 719];car;15
2;[134, 504, 330, 598];car;15
3;[411, 608, 651, 712];car;15
4;[623, 412, 764, 489];car;15
5;[1222, 391, 1281, 452];car;15
6;[72, 396, 162, 463];motorbike;15
8;[904, 331, 972, 392];car;15
1;[588, 642, 807, 719];car;16
2;[134, 504, 330, 598];car;16
3;[411, 608, 651, 712];car;16
4;[630, 413, 772, 490];car;16
5;[1222, 391, 1281, 452];car;16
6;[73, 396, 161, 462];motorbike;16
8;[904, 331, 972, 392];car;16
1;[588, 642, 807, 719];car;17
2;[134, 504, 330, 598];car;17
3;[411, 608, 650, 712];car;17
4;[637, 414, 781, 492];car;17
5;[1228, 391, 1286, 453];car;17
6;[73, 396, 161, 462];motorbike;17
8;[903, 331, 972, 392];car;17
1;[588, 642, 807, 719];car;18
2;[135, 504, 330, 598];car;18
3;[411, 608, 650, 712];car;18
4;[644, 415, 790, 494];car;18
5;[1231, 391, 1287, 454];car;18
6;[73, 396, 162, 462];motorbike;18
8;[904, 331, 972, 392];car;18
1;[588, 642, 807, 719];car;19
2;[135, 504, 330, 598];car;19
3;[411, 609, 650, 712];car;19
4;[652, 416, 800, 495];car;19
5;[1232, 391, 1287, 454];car;19
6;[73, 396, 163, 462];motorbike;19
8;[904, 331, 972, 392];car;19
1;[588, 642, 807, 719];car;20
2;[135, 504, 330, 598];car;20
3;[410, 608, 651, 712];car;20
4;[659, 417, 807, 497];car;20
5;[1232, 391, 1287, 455];car;20
6;[73, 396, 163, 462];motorbike;20
8;[903, 330, 973, 392];car;20
1;[587, 641, 808, 718];car;21
2;[135, 504, 329, 598];car;21
3;[410, 608, 652, 712];car;21
4;[668, 419, 816, 499];car;21
5;[1234, 391, 1286, 454];car;21
6;[72, 394, 164, 462];motorbike;21
8;[903, 330, 973, 392];car;21
1;[587, 641, 808, 719];car;22
2;[135, 504, 329, 598];car;22
3;[410, 608, 652, 712];car;22
4;[676, 421, 825, 500];car;22
5;[1229, 391, 1281, 453];car;22
6;[72, 394, 164, 463];motorbike;22
8;[904, 330, 972, 392];car;22
1;[587, 640, 808, 719];car;23
2;[135, 504, 329, 597];car;23
3;[410, 607, 652, 712];car;23
4;[684, 422, 833, 502];car;23
5;[1227, 391, 1279, 453];car;23
6;[72, 393, 165, 463];motorbike;23
8;[904, 330, 972, 392];car;23
1;[587, 640, 807, 719];car;24
2;[134, 504, 329, 598];car;24
3;[411, 607, 652, 712];car;24
4;[692, 423, 844, 504];car;24
5;[1226, 391, 1279, 453];car;24
6;[72, 392, 165, 463];motorbike;24
8;[903, 330, 973, 393];car;24
1;[587, 640, 807, 719];car;25
2;[135, 504, 330, 598];car;25
3;[411, 607, 652, 712];car;25
4;[701, 424, 852, 506];car;25
5;[1225, 391, 1278, 452];car;25
6;[72, 392, 166, 463];motorbike;25
8;[903, 331, 973, 393];car;25
1;[588, 641, 806, 719];car;26
2;[135, 504, 330, 598];car;26
3;[410, 607, 651, 712];car;26
4;[709, 426, 859, 507];car;26
5;[1225, 390, 1279, 453];car;26
6;[72, 392, 165, 463];motorbike;26
8;[904, 331, 972, 393];car;26
1;[588, 641, 806, 719];car;27
2;[135, 504, 330, 598];car;27
3;[410, 607, 652, 713];car;27
4;[717, 428, 868, 508];car;27
5;[1225, 390, 1279, 453];car;27
6;[72, 392, 165, 463];motorbike;27
8;[903, 331, 973, 394];car;27
1;[588, 641, 807, 719];car;28
2;[135, 504, 330, 598];car;28
3;[410, 607, 652, 713];car;28
4;[728, 431, 877, 510];car;28
5;[1225, 390, 1279, 453];car;28
6;[72, 392, 165, 463];motorbike;28
8;[903, 331, 973, 394];car;28
1;[588, 641, 807, 719];car;29
2;[135, 504, 330, 598];car;29
3;[411, 608, 651, 713];car;29
4;[735, 432, 885, 512];car;29
5;[1225, 390, 1279, 453];car;29
6;[72, 392, 165, 463];motorbike;29
8;[903, 331, 973, 394];car;29
1;[589, 641, 807, 719];car;30
2;[135, 504, 330, 598];car;30
3;[410, 608, 652, 713];car;30
4;[742, 433, 894, 514];car;30
5;[1225, 390, 1279, 453];car;30
6;[72, 392, 165, 463];motorbike;30
8;[903, 331, 973, 394];car;30
1;[589, 641, 807, 719];car;31
2;[136, 505, 330, 598];car;31
3;[411, 608, 652, 713];car;31
4;[750, 435, 903, 516];car;31
5;[1225, 393, 1277, 453];car;31
6;[73, 394, 163, 463];motorbike;31
8;[903, 331, 973, 394];car;31
1;[589, 641, 807, 719];car;32
2;[136, 505, 330, 598];car;32
3;[412, 608, 651, 713];car;32
4;[757, 435, 911, 517];car;32
5;[1225, 394, 1277, 453];car;32
6;[73, 394, 163, 463];motorbike;32
8;[902, 330, 973, 394];car;32
1;[589, 642, 807, 719];car;33
2;[136, 505, 331, 598];car;33
3;[412, 608, 651, 713];car;33
4;[767, 437, 919, 518];car;33
5;[1225, 392, 1278, 453];car;33
6;[73, 396, 161, 463];motorbike;33
8;[902, 330, 973, 394];car;33
1;[589, 642, 807, 719];car;34
2;[135, 505, 331, 598];car;34
3;[412, 608, 651, 713];car;34
4;[776, 438, 931, 520];car;34
5;[1225, 392, 1279, 452];car;34
6;[74, 397, 160, 463];motorbike;34
8;[902, 330, 973, 394];car;34
1;[588, 642, 807, 719];car;35
2;[135, 504, 331, 598];car;35
3;[412, 609, 651, 712];car;35
4;[783, 439, 940, 522];car;35
5;[1225, 392, 1279, 452];car;35
6;[73, 396, 161, 463];motorbike;35
8;[903, 329, 973, 394];car;35
1;[588, 642, 807, 718];car;36
2;[135, 504, 331, 598];car;36
3;[412, 609, 650, 712];car;36
4;[791, 440, 946, 523];car;36
5;[1224, 391, 1279, 452];car;36
6;[73, 396, 161, 463];motorbike;36
8;[902, 329, 973, 394];car;36
1;[588, 642, 807, 719];car;37
2;[136, 505, 329, 598];car;37
3;[411, 609, 651, 712];car;37
4;[799, 442, 955, 524];car;37
5;[1224, 391, 1279, 452];car;37
6;[73, 396, 161, 463];motorbike;37
8;[903, 329, 973, 394];car;37
1;[587, 641, 808, 719];car;38
2;[136, 505, 329, 598];car;38
3;[410, 608, 651, 712];car;38
4;[807, 444, 961, 525];car;38
5;[1224, 391, 1279, 452];car;38
6;[72, 395, 161, 463];motorbike;38
8;[902, 329, 973, 394];car;38
1;[588, 641, 807, 719];car;39
2;[135, 505, 330, 598];car;39
3;[409, 608, 652, 713];car;39
4;[815, 445, 969, 526];car;39
5;[1224, 391, 1278, 451];car;39
6;[72, 395, 161, 463];motorbike;39
8;[903, 329, 973, 394];car;39
1;[588, 641, 807, 719];car;40
2;[135, 507, 330, 600];car;40
3;[411, 608, 651, 713];car;40
4;[820, 446, 978, 529];car;40
5;[1224, 391, 1279, 452];car;40
6;[71, 394, 162, 463];motorbike;40
8;[903, 330, 973, 394];car;40
1;[587, 641, 808, 718];car;41
2;[135, 508, 329, 601];car;41
3;[411, 608, 651, 713];car;41
4;[828, 446, 989, 531];car;41
5;[1224, 391, 1279, 452];car;41
6;[72, 394, 163, 463];motorbike;41
8;[903, 330, 973, 394];car;41
1;[587, 641, 808, 719];car;42
2;[135, 509, 329, 602];car;42
3;[411, 608, 651, 713];car;42
4;[837, 447, 998, 533];car;42
5;[1224, 391, 1279, 452];car;42
6;[72, 394, 163, 463];motorbike;42
8;[903, 330, 973, 394];car;42
1;[587, 641, 808, 719];car;43
2;[134, 508, 330, 602];car;43
3;[410, 608, 652, 713];car;43
4;[844, 449, 1006, 535];car;43
5;[1224, 391, 1279, 452];car;43
6;[72, 394, 164, 463];motorbike;43
8;[903, 330, 973, 394];car;43
1;[587, 640, 808, 719];car;44
2;[134, 508, 330, 602];car;44
3;[410, 608, 652, 712];car;44
4;[853, 452, 1011, 536];car;44
5;[1224, 391, 1279, 452];car;44
6;[73, 394, 165, 463];motorbike;44
8;[903, 329, 973, 394];car;44
1;[587, 640, 808, 718];car;45
2;[134, 506, 330, 600];car;45
3;[410, 607, 652, 712];car;45
4;[860, 453, 1020, 538];car;45
5;[1224, 391, 1279, 452];car;45
6;[74, 395, 163, 462];motorbike;45
8;[903, 330, 973, 394];car;45
1;[587, 640, 808, 719];car;46
2;[134, 505, 330, 599];car;46
3;[410, 607, 652, 712];car;46
4;[870, 454, 1030, 539];car;46
5;[1224, 391, 1279, 452];car;46
6;[73, 394, 164, 462];motorbike;46
8;[903, 330, 973, 394];car;46
1;[587, 640, 808, 718];car;47
2;[134, 505, 330, 599];car;47
3;[410, 607, 652, 712];car;47
4;[879, 457, 1038, 540];car;47
5;[1224, 391, 1279, 452];car;47
6;[73, 394, 164, 462];motorbike;47
8;[903, 330, 973, 394];car;47
1;[587, 640, 808, 719];car;48
2;[134, 504, 330, 599];car;48
3;[410, 607, 652, 712];car;48
4;[888, 458, 1049, 543];car;48
5;[1224, 391, 1279, 452];car;48
6;[73, 393, 164, 461];motorbike;48
8;[903, 331, 973, 394];car;48
