2;[587, 643, 805, 718];car;22
3;[133, 510, 326, 606];car;22
4;[408, 609, 652, 714];car;22
6;[1221, 394, 1280, 455];car;22
7;[883, 331, 968, 395];car;22
8;[82, 394, 172, 450];motorbike;22
9;[91, 297, 155, 367];car;22
1;[1032, 533, 1240, 630];car;23
2;[587, 643, 805, 718];car;23
3;[132, 510, 326, 606];car;23
4;[408, 609, 651, 714];car;23
6;[1221, 394, 1280, 455];car;23
7;[882, 331, 968, 395];car;23
8;[82, 394, 173, 450];motorbike;23
10;[83, 302, 173, 368];car;23
1;[1032, 533, 1249, 634];car;24
2;[588, 644, 804, 718];car;24
3;[132, 510, 326, 607];car;24
4;[408, 609, 651, 714];car;24
6;[1221, 394, 1280, 455];car;24
7;[882, 331, 968, 395];car;24
8;[82, 394, 173, 450];motorbike;24
10;[89, 305, 179, 370];car;24
1;[1034, 534, 1255, 636];car;25
2;[588, 644, 804, 718];car;25
3;[132, 510, 327, 607];car;25
4;[408, 609, 651, 714];car;25
6;[1220, 393, 1280, 455];car;25
7;[883, 331, 968, 396];car;25
8;[82, 394, 173, 450];motorbike;25
10;[95, 307, 185, 371];car;25
1;[1043, 535, 1267, 638];car;26
2;[588, 644, 804, 719];car;26
3;[132, 510, 326, 607];car;26
4;[407, 609, 651, 714];car;26
6;[1220, 393, 1280, 455];car;26
7;[882, 332, 968, 396];car;26
8;[82, 394, 173, 450];motorbike;26
10;[101, 308, 194, 374];car;26
1;[1057, 538, 1278, 640];car;27
2;[588, 645, 804, 719];car;27
3;[133, 511, 326, 607];car;27
4;[408, 611, 651, 716];car;27
6;[1221, 393, 1280, 455];car;27
7;[882, 332, 968, 396];car;27
8;[82, 394, 173, 450];motorbike;27
10;[107, 311, 200, 375];car;27
1;[1067, 540, 1284, 641];car;28
2;[588, 645, 803, 719];car;28
3;[133, 511, 326, 607];car;28
4;[407, 610, 652, 716];car;28
6;[1221, 393, 1280, 455];car;28
7;[882, 332, 968, 396];car;28
8;[82, 394, 173, 450];motorbike;28
10;[113, 313, 207, 377];car;28
1;[1072, 541, 1286, 642];car;29
2;[587, 644, 804, 719];car;29
3;[133, 511, 326, 607];car;29
4;[408, 610, 652, 715];car;29
6;[1221, 393, 1279, 455];car;29
7;[882, 331, 969, 396];car;29
8;[82, 394, 173, 450];motorbike;29
10;[119, 314, 214, 378];car;29
1;[1077, 541, 1290, 642];car;30
2;[587, 644, 805, 719];car;30
3;[133, 511, 326, 607];car;30
4;[408, 610, 652, 715];car;30
6;[1221, 393, 1279, 455];car;30
7;[883, 331, 969, 396];car;30
8;[82, 394, 173, 450];motorbike;30
10;[126, 315, 223, 381];car;30
1;[1081, 542, 1291, 642];car;31
2;[587, 644, 805, 719];car;31
3;[134, 511, 324, 606];car;31
