1;[1099, 503, 1281, 592];car;3
1;[1087, 502, 1272, 592];car;4
1;[1081, 502, 1263, 591];car;5
1;[1077, 502, 1257, 591];car;6
1;[1075, 502, 1250, 589];car;7
1;[1074, 502, 1248, 589];car;8
1;[1073, 503, 1243, 588];car;9
1;[1069, 503, 1238, 588];car;10
3;[1080, 507, 1153, 585];car;24
3;[1074, 505, 1150, 588];car;25
3;[1071, 504, 1149, 589];car;26
